iso3_country,year,sector,gas,emissions_quantity_units,temporal_granularity,sector_emissions_quantity
MTQ,2024,manufacturing,co2e_100yr,tonnes,annual,549896.0055103771
MTQ,2024,mineral-extraction,co2e_100yr,tonnes,annual,0.0
MTQ,2024,power,co2e_100yr,tonnes,annual,960273.6254916124
MTQ,2024,transportation,co2e_100yr,tonnes,annual,1787203.4980410428
MTQ,2024,waste,co2e_100yr,tonnes,annual,81397.72489273638
MTQ,2025,agriculture,co2e_100yr,tonnes,annual,0.0
MTQ,2025,buildings,co2e_100yr,tonnes,annual,81066.31149941444
MTQ,2025,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
MTQ,2025,forestry-and-land-use,co2e_100yr,tonnes,annual,55.702644142500006
MTQ,2025,fossil-fuel-operations,co2e_100yr,tonnes,annual,121567.71496571507
MTQ,2025,manufacturing,co2e_100yr,tonnes,annual,549896.0055103771
MTQ,2025,mineral-extraction,co2e_100yr,tonnes,annual,0.0
MTQ,2025,power,co2e_100yr,tonnes,annual,957654.6254916124
MTQ,2025,transportation,co2e_100yr,tonnes,annual,1634703.2622375486
MTQ,2025,waste,co2e_100yr,tonnes,annual,80406.5123195873
MTQ,2026,agriculture,co2e_100yr,tonnes,annual,0.0
MTQ,2026,buildings,co2e_100yr,tonnes,annual,20126.35599585361
MTQ,2026,fluorinated-gases,co2e_100yr,tonnes,annual,0.0
MTQ,2026,forestry-and-land-use,co2e_100yr,tonnes,annual,24.361099425000003
MTQ,2026,fossil-fuel-operations,co2e_100yr,tonnes,annual,29809.30550203032
MTQ,2026,manufacturing,co2e_100yr,tonnes,annual,138920.6119338606
MTQ,2026,mineral-extraction,co2e_100yr,tonnes,annual,0.0
MTQ,2026,power,co2e_100yr,tonnes,annual,236039.58274051902
MTQ,2026,transportation,co2e_100yr,tonnes,annual,504410.7131680922
MTQ,2026,waste,co2e_100yr,tonnes,annual,19862.59672837461
MUS,2015,agriculture,co2e_100yr,tonnes,annual,80939.60435178904
MUS,2015,buildings,co2e_100yr,tonnes,annual,200831.84899496706
MUS,2015,fluorinated-gases,co2e_100yr,tonnes,annual,956147.43588
MUS,2015,forestry-and-land-use,co2e_100yr,tonnes,annual,-4249019.736950671
MUS,2015,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
MUS,2015,manufacturing,co2e_100yr,tonnes,annual,372312.3810390478
MUS,2015,mineral-extraction,co2e_100yr,tonnes,annual,1642.0000119418637
MUS,2015,power,co2e_100yr,tonnes,annual,2399415.598444437
MUS,2015,transportation,co2e_100yr,tonnes,annual,2524556.5348878065
MUS,2015,waste,co2e_100yr,tonnes,annual,611479.9282670125
MUS,2016,agriculture,co2e_100yr,tonnes,annual,81100.88065846958
MUS,2016,buildings,co2e_100yr,tonnes,annual,203814.13226415933
MUS,2016,fluorinated-gases,co2e_100yr,tonnes,annual,998336.28012
MUS,2016,forestry-and-land-use,co2e_100yr,tonnes,annual,6139173.344467608
MUS,2016,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
MUS,2016,manufacturing,co2e_100yr,tonnes,annual,360763.21288381686
MUS,2016,mineral-extraction,co2e_100yr,tonnes,annual,1678.000012203683
MUS,2016,power,co2e_100yr,tonnes,annual,2457947.181121025
MUS,2016,transportation,co2e_100yr,tonnes,annual,2773571.232057335
MUS,2016,waste,co2e_100yr,tonnes,annual,615227.5567610486
MUS,2017,agriculture,co2e_100yr,tonnes,annual,83481.36590746917
MUS,2017,buildings,co2e_100yr,tonnes,annual,201125.19680284458
MUS,2017,fluorinated-gases,co2e_100yr,tonnes,annual,1123349.5782599994
MUS,2017,forestry-and-land-use,co2e_100yr,tonnes,annual,-639229.3369384075
MUS,2017,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
MUS,2017,manufacturing,co2e_100yr,tonnes,annual,359885.788346546
MUS,2017,mineral-extraction,co2e_100yr,tonnes,annual,1792.0000130327774
MUS,2017,power,co2e_100yr,tonnes,annual,2561681.9433951
MUS,2017,transportation,co2e_100yr,tonnes,annual,3113367.8024440976
MUS,2017,waste,co2e_100yr,tonnes,annual,613714.2041107977
MUS,2018,agriculture,co2e_100yr,tonnes,annual,89662.60418931709
MUS,2018,buildings,co2e_100yr,tonnes,annual,207942.78478990955
MUS,2018,fluorinated-gases,co2e_100yr,tonnes,annual,1159095.5221199996
MUS,2018,forestry-and-land-use,co2e_100yr,tonnes,annual,420823.2877768107
MUS,2018,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
MUS,2018,manufacturing,co2e_100yr,tonnes,annual,361440.33929340844
MUS,2018,mineral-extraction,co2e_100yr,tonnes,annual,1805.0000131273227
MUS,2018,power,co2e_100yr,tonnes,annual,2514928.1845635055
MUS,2018,transportation,co2e_100yr,tonnes,annual,3252953.4256875673
MUS,2018,waste,co2e_100yr,tonnes,annual,619316.7390813871
MUS,2019,agriculture,co2e_100yr,tonnes,annual,84520.00357884441
MUS,2019,buildings,co2e_100yr,tonnes,annual,223772.33270453385
MUS,2019,fluorinated-gases,co2e_100yr,tonnes,annual,1226744.883689999
MUS,2019,forestry-and-land-use,co2e_100yr,tonnes,annual,-644417.7444334573
MUS,2019,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
MUS,2019,manufacturing,co2e_100yr,tonnes,annual,365701.3895430929
MUS,2019,mineral-extraction,co2e_100yr,tonnes,annual,1864.000013556415
MUS,2019,power,co2e_100yr,tonnes,annual,2482861.113001575
MUS,2019,transportation,co2e_100yr,tonnes,annual,3317648.037672358
MUS,2019,waste,co2e_100yr,tonnes,annual,620927.306585349
MUS,2020,agriculture,co2e_100yr,tonnes,annual,83133.83267451513
MUS,2020,buildings,co2e_100yr,tonnes,annual,205678.3650263794
MUS,2020,fluorinated-gases,co2e_100yr,tonnes,annual,1302881.0848799995
MUS,2020,forestry-and-land-use,co2e_100yr,tonnes,annual,894285.1102079469
MUS,2020,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
MUS,2020,manufacturing,co2e_100yr,tonnes,annual,342492.11322872376
MUS,2020,mineral-extraction,co2e_100yr,tonnes,annual,1928.0000140218717
MUS,2020,power,co2e_100yr,tonnes,annual,2246424.335877941
MUS,2020,transportation,co2e_100yr,tonnes,annual,2335443.4511464173
MUS,2020,waste,co2e_100yr,tonnes,annual,622806.722969498
MUS,2021,agriculture,co2e_100yr,tonnes,annual,83801.1035283733
MUS,2021,buildings,co2e_100yr,tonnes,annual,221312.09837780835
MUS,2021,fluorinated-gases,co2e_100yr,tonnes,annual,1362724.9219499994
MUS,2021,forestry-and-land-use,co2e_100yr,tonnes,annual,984536.7413140007
MUS,2021,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
MUS,2021,manufacturing,co2e_100yr,tonnes,annual,337801.6278041981
MUS,2021,mineral-extraction,co2e_100yr,tonnes,annual,1985.0000144364187
MUS,2021,power,co2e_100yr,tonnes,annual,2424650.9574075914
MUS,2021,transportation,co2e_100yr,tonnes,annual,2285823.5850889366
MUS,2021,waste,co2e_100yr,tonnes,annual,624239.9811591688
MUS,2022,agriculture,co2e_100yr,tonnes,annual,87191.92715816287
MUS,2022,buildings,co2e_100yr,tonnes,annual,235655.2769712679
MUS,2022,fluorinated-gases,co2e_100yr,tonnes,annual,1430601.3875399996
MUS,2022,forestry-and-land-use,co2e_100yr,tonnes,annual,-447213.9836910011
MUS,2022,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
MUS,2022,manufacturing,co2e_100yr,tonnes,annual,355319.6803759059
MUS,2022,mineral-extraction,co2e_100yr,tonnes,annual,2042.0000148509657
MUS,2022,power,co2e_100yr,tonnes,annual,2327030.8592484402
MUS,2022,transportation,co2e_100yr,tonnes,annual,2941045.8285853206
MUS,2022,waste,co2e_100yr,tonnes,annual,630586.6930880614
MUS,2023,agriculture,co2e_100yr,tonnes,annual,87998.48416769969
MUS,2023,buildings,co2e_100yr,tonnes,annual,234950.77773939536
MUS,2023,fluorinated-gases,co2e_100yr,tonnes,annual,1498553.5559999996
MUS,2023,forestry-and-land-use,co2e_100yr,tonnes,annual,583007.6035305613
MUS,2023,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
MUS,2023,manufacturing,co2e_100yr,tonnes,annual,357915.53771751845
MUS,2023,mineral-extraction,co2e_100yr,tonnes,annual,2099.000015265513
MUS,2023,power,co2e_100yr,tonnes,annual,2535647.33961366
MUS,2023,transportation,co2e_100yr,tonnes,annual,3176879.8998721913
MUS,2023,waste,co2e_100yr,tonnes,annual,633456.2824395578
MUS,2024,agriculture,co2e_100yr,tonnes,annual,87998.48416769969
MUS,2024,buildings,co2e_100yr,tonnes,annual,236233.44046217724
MUS,2024,fluorinated-gases,co2e_100yr,tonnes,annual,1566467.8722599994
MUS,2024,forestry-and-land-use,co2e_100yr,tonnes,annual,97948.61725666694
MUS,2024,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
MUS,2024,manufacturing,co2e_100yr,tonnes,annual,357915.53766220395
MUS,2024,mineral-extraction,co2e_100yr,tonnes,annual,2156.00001568006
MUS,2024,power,co2e_100yr,tonnes,annual,2559839.6516298414
MUS,2024,transportation,co2e_100yr,tonnes,annual,3560328.667712719
MUS,2024,waste,co2e_100yr,tonnes,annual,631417.0894366802
MUS,2025,agriculture,co2e_100yr,tonnes,annual,87998.48416769969
MUS,2025,buildings,co2e_100yr,tonnes,annual,237491.00090417723
MUS,2025,fluorinated-gases,co2e_100yr,tonnes,annual,1566467.8722599994
MUS,2025,forestry-and-land-use,co2e_100yr,tonnes,annual,0.0
MUS,2025,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
MUS,2025,manufacturing,co2e_100yr,tonnes,annual,357915.53766220395
MUS,2025,mineral-extraction,co2e_100yr,tonnes,annual,2156.00001568006
MUS,2025,power,co2e_100yr,tonnes,annual,2552515.6516298414
MUS,2025,transportation,co2e_100yr,tonnes,annual,3532438.987386306
MUS,2025,waste,co2e_100yr,tonnes,annual,628201.1453472272
MUS,2026,agriculture,co2e_100yr,tonnes,annual,21728.294200713106
MUS,2026,buildings,co2e_100yr,tonnes,annual,58874.96019004432
MUS,2026,fluorinated-gases,co2e_100yr,tonnes,annual,391616.9680649998
MUS,2026,forestry-and-land-use,co2e_100yr,tonnes,annual,0.0
MUS,2026,fossil-fuel-operations,co2e_100yr,tonnes,annual,0.0
MUS,2026,manufacturing,co2e_100yr,tonnes,annual,89610.00216301627
MUS,2026,mineral-extraction,co2e_100yr,tonnes,annual,609.6040542602981
MUS,2026,power,co2e_100yr,tonnes,annual,659528.3895830347
MUS,2026,transportation,co2e_100yr,tonnes,annual,881714.4479530216
MUS,2026,waste,co2e_100yr,tonnes,annual,157484.7359977842
MWI,2015,agriculture,co2e_100yr,tonnes,annual,6072757.1623458
MWI,2015,buildings,co2e_100yr,tonnes,annual,998526.4471611438
MWI,2015,fluorinated-gases,co2e_100yr,tonnes,annual,214113.33701999995
MWI,2015,forestry-and-land-use,co2e_100yr,tonnes,annual,5949347.338233403
MWI,2015,fossil-fuel-operations,co2e_100yr,tonnes,annual,79978.07264604802
MWI,2015,manufacturing,co2e_100yr,tonnes,annual,697255.7837739538
MWI,2015,mineral-extraction,co2e_100yr,tonnes,annual,10783.051043697797
MWI,2015,power,co2e_100yr,tonnes,annual,2489713.223724693
MWI,2015,transportation,co2e_100yr,tonnes,annual,2553763.285544281
MWI,2015,waste,co2e_100yr,tonnes,annual,2073157.2328775977
MWI,2016,agriculture,co2e_100yr,tonnes,annual,6422316.263123886
MWI,2016,buildings,co2e_100yr,tonnes,annual,982218.9412472164
MWI,2016,fluorinated-gases,co2e_100yr,tonnes,annual,244446.8164119999
MWI,2016,forestry-and-land-use,co2e_100yr,tonnes,annual,-10648428.043339074
MWI,2016,fossil-fuel-operations,co2e_100yr,tonnes,annual,72659.25794015056
MWI,2016,manufacturing,co2e_100yr,tonnes,annual,661680.7774311844
MWI,2016,mineral-extraction,co2e_100yr,tonnes,annual,10119.542024928805
MWI,2016,power,co2e_100yr,tonnes,annual,2414524.474600549
MWI,2016,transportation,co2e_100yr,tonnes,annual,3081910.0061749727
MWI,2016,waste,co2e_100yr,tonnes,annual,2196325.5885660024
MWI,2017,agriculture,co2e_100yr,tonnes,annual,6696087.010350511
MWI,2017,buildings,co2e_100yr,tonnes,annual,974519.2000983217
MWI,2017,fluorinated-gases,co2e_100yr,tonnes,annual,274388.8943079998
MWI,2017,forestry-and-land-use,co2e_100yr,tonnes,annual,-5135091.3043425605
MWI,2017,fossil-fuel-operations,co2e_100yr,tonnes,annual,72095.72021831841
MWI,2017,manufacturing,co2e_100yr,tonnes,annual,806295.6702293053
MWI,2017,mineral-extraction,co2e_100yr,tonnes,annual,18746.140501390306
MWI,2017,power,co2e_100yr,tonnes,annual,2537322.681816541
MWI,2017,transportation,co2e_100yr,tonnes,annual,3523727.7443663194
MWI,2017,waste,co2e_100yr,tonnes,annual,2367696.609629671
MWI,2018,agriculture,co2e_100yr,tonnes,annual,7569118.982911239
MWI,2018,buildings,co2e_100yr,tonnes,annual,1021949.1357171916
MWI,2018,fluorinated-gases,co2e_100yr,tonnes,annual,311047.37598199985
MWI,2018,forestry-and-land-use,co2e_100yr,tonnes,annual,22788495.173238494
MWI,2018,fossil-fuel-operations,co2e_100yr,tonnes,annual,74622.57124124531
MWI,2018,manufacturing,co2e_100yr,tonnes,annual,858967.9247909123
MWI,2018,mineral-extraction,co2e_100yr,tonnes,annual,19907.50373900756
MWI,2018,power,co2e_100yr,tonnes,annual,2657029.0556966485
MWI,2018,transportation,co2e_100yr,tonnes,annual,4053282.97706688
MWI,2018,waste,co2e_100yr,tonnes,annual,2534389.4458039682
MWI,2019,agriculture,co2e_100yr,tonnes,annual,8759226.496844918
MWI,2019,buildings,co2e_100yr,tonnes,annual,1055714.0220178892
MWI,2019,fluorinated-gases,co2e_100yr,tonnes,annual,343358.7225059999
MWI,2019,forestry-and-land-use,co2e_100yr,tonnes,annual,-33596588.78968976
MWI,2019,fossil-fuel-operations,co2e_100yr,tonnes,annual,77393.58924805661
MWI,2019,manufacturing,co2e_100yr,tonnes,annual,902513.9781068396
MWI,2019,mineral-extraction,co2e_100yr,tonnes,annual,43026.22280689035
MWI,2019,power,co2e_100yr,tonnes,annual,2586207.289115508
MWI,2019,transportation,co2e_100yr,tonnes,annual,4691110.583283894
MWI,2019,waste,co2e_100yr,tonnes,annual,2670372.554761814
MWI,2020,agriculture,co2e_100yr,tonnes,annual,8962554.161828194
MWI,2020,buildings,co2e_100yr,tonnes,annual,1020047.668687321
MWI,2020,fluorinated-gases,co2e_100yr,tonnes,annual,376329.3567819998
MWI,2020,forestry-and-land-use,co2e_100yr,tonnes,annual,8313136.046552109
MWI,2020,fossil-fuel-operations,co2e_100yr,tonnes,annual,77776.50562707974
MWI,2020,manufacturing,co2e_100yr,tonnes,annual,1464332.1352420049
MWI,2020,mineral-extraction,co2e_100yr,tonnes,annual,53969.11483105191
MWI,2020,power,co2e_100yr,tonnes,annual,2234298.34106664
MWI,2020,transportation,co2e_100yr,tonnes,annual,4928559.324672291
MWI,2020,waste,co2e_100yr,tonnes,annual,2844897.214467755
MWI,2021,agriculture,co2e_100yr,tonnes,annual,10135711.458848407
MWI,2021,buildings,co2e_100yr,tonnes,annual,951926.7551165713
MWI,2021,fluorinated-gases,co2e_100yr,tonnes,annual,410309.5144439999
MWI,2021,forestry-and-land-use,co2e_100yr,tonnes,annual,7447576.837509344
MWI,2021,fossil-fuel-operations,co2e_100yr,tonnes,annual,66101.61825262575
MWI,2021,manufacturing,co2e_100yr,tonnes,annual,1074024.6391750718
MWI,2021,mineral-extraction,co2e_100yr,tonnes,annual,52486.89715670348
MWI,2021,power,co2e_100yr,tonnes,annual,2041081.095908241
MWI,2021,transportation,co2e_100yr,tonnes,annual,4824924.953291934
MWI,2021,waste,co2e_100yr,tonnes,annual,3004472.324047546
MWI,2022,agriculture,co2e_100yr,tonnes,annual,10196722.661768468
MWI,2022,buildings,co2e_100yr,tonnes,annual,999437.2315678825
MWI,2022,fluorinated-gases,co2e_100yr,tonnes,annual,443396.89332
MWI,2022,forestry-and-land-use,co2e_100yr,tonnes,annual,8752560.989080206
MWI,2022,fossil-fuel-operations,co2e_100yr,tonnes,annual,67231.63880501137
MWI,2022,manufacturing,co2e_100yr,tonnes,annual,846047.6124837752
MWI,2022,mineral-extraction,co2e_100yr,tonnes,annual,56968.85742636844
MWI,2022,power,co2e_100yr,tonnes,annual,1720621.1900719698
MWI,2022,transportation,co2e_100yr,tonnes,annual,4880866.100463117
MWI,2022,waste,co2e_100yr,tonnes,annual,3180867.9717656765
MWI,2023,agriculture,co2e_100yr,tonnes,annual,10440157.934973544
MWI,2023,buildings,co2e_100yr,tonnes,annual,1011351.2393230803
MWI,2023,fluorinated-gases,co2e_100yr,tonnes,annual,476742.9458979999
MWI,2023,forestry-and-land-use,co2e_100yr,tonnes,annual,-5585141.757832355
MWI,2023,fossil-fuel-operations,co2e_100yr,tonnes,annual,52698.87472522062
MWI,2023,manufacturing,co2e_100yr,tonnes,annual,863282.9657804447
MWI,2023,mineral-extraction,co2e_100yr,tonnes,annual,55213.55566957822
MWI,2023,power,co2e_100yr,tonnes,annual,495449.63948300463
MWI,2023,transportation,co2e_100yr,tonnes,annual,4967846.490050433
MWI,2023,waste,co2e_100yr,tonnes,annual,3259888.1257892307
MWI,2024,agriculture,co2e_100yr,tonnes,annual,10590954.439224208
MWI,2024,buildings,co2e_100yr,tonnes,annual,1036002.7603854489
MWI,2024,fluorinated-gases,co2e_100yr,tonnes,annual,509959.66644599976
MWI,2024,forestry-and-land-use,co2e_100yr,tonnes,annual,17391148.68831967
MWI,2024,fossil-fuel-operations,co2e_100yr,tonnes,annual,53062.73609036203
MWI,2024,manufacturing,co2e_100yr,tonnes,annual,816142.4137564446
MWI,2024,mineral-extraction,co2e_100yr,tonnes,annual,56575.55566957821
MWI,2024,power,co2e_100yr,tonnes,annual,504397.8322737013
MWI,2024,transportation,co2e_100yr,tonnes,annual,5153292.75024404
MWI,2024,waste,co2e_100yr,tonnes,annual,3342989.2523706323
MWI,2025,agriculture,co2e_100yr,tonnes,annual,10559284.945555143
MWI,2025,buildings,co2e_100yr,tonnes,annual,1058547.8643554489
MWI,2025,fluorinated-gases,co2e_100yr,tonnes,annual,509959.6664459997
MWI,2025,forestry-and-land-use,co2e_100yr,tonnes,annual,15817258.188387387
MWI,2025,fossil-fuel-operations,co2e_100yr,tonnes,annual,53062.73541834575
MWI,2025,manufacturing,co2e_100yr,tonnes,annual,832443.2527173398
MWI,2025,mineral-extraction,co2e_100yr,tonnes,annual,56575.55566957821
MWI,2025,power,co2e_100yr,tonnes,annual,504206.8322737014
MWI,2025,transportation,co2e_100yr,tonnes,annual,5293205.239554801
MWI,2025,waste,co2e_100yr,tonnes,annual,3411547.4896197165
MWI,2026,agriculture,co2e_100yr,tonnes,annual,2603998.245118578
MWI,2026,buildings,co2e_100yr,tonnes,annual,249617.82037536218
MWI,2026,fluorinated-gases,co2e_100yr,tonnes,annual,127489.91661149995
MWI,2026,forestry-and-land-use,co2e_100yr,tonnes,annual,0.0
MWI,2026,fossil-fuel-operations,co2e_100yr,tonnes,annual,13062.596650332709
MWI,2026,manufacturing,co2e_100yr,tonnes,annual,197488.2554162038
MWI,2026,mineral-extraction,co2e_100yr,tonnes,annual,13871.58146282927
MWI,2026,power,co2e_100yr,tonnes,annual,113639.0760366522
MWI,2026,transportation,co2e_100yr,tonnes,annual,1370458.669065069
MWI,2026,waste,co2e_100yr,tonnes,annual,913907.53756952
MYS,2015,agriculture,co2e_100yr,tonnes,annual,52939455.97676461
MYS,2015,buildings,co2e_100yr,tonnes,annual,6432795.220742856
MYS,2015,fluorinated-gases,co2e_100yr,tonnes,annual,3644298.419769998
MYS,2015,forestry-and-land-use,co2e_100yr,tonnes,annual,5024939.087580892
MYS,2015,fossil-fuel-operations,co2e_100yr,tonnes,annual,107397493.00708275
MYS,2015,manufacturing,co2e_100yr,tonnes,annual,60398285.2075775
MYS,2015,mineral-extraction,co2e_100yr,tonnes,annual,52225.000379819634
MYS,2015,power,co2e_100yr,tonnes,annual,103524140.15230773
MYS,2015,transportation,co2e_100yr,tonnes,annual,50903072.59941299
MYS,2015,waste,co2e_100yr,tonnes,annual,9609423.367941748
MYS,2016,agriculture,co2e_100yr,tonnes,annual,51856547.74746315
MYS,2016,buildings,co2e_100yr,tonnes,annual,5263065.314401401
MYS,2016,fluorinated-gases,co2e_100yr,tonnes,annual,4364916.830789997
MYS,2016,forestry-and-land-use,co2e_100yr,tonnes,annual,104007948.1893542
MYS,2016,fossil-fuel-operations,co2e_100yr,tonnes,annual,107200339.06244625
MYS,2016,manufacturing,co2e_100yr,tonnes,annual,59113654.502143025
MYS,2016,mineral-extraction,co2e_100yr,tonnes,annual,51963.00037791416
MYS,2016,power,co2e_100yr,tonnes,annual,104942175.80322666
MYS,2016,transportation,co2e_100yr,tonnes,annual,52540500.21234829
MYS,2016,waste,co2e_100yr,tonnes,annual,9855717.773570247
MYS,2017,agriculture,co2e_100yr,tonnes,annual,53313139.67992476
MYS,2017,buildings,co2e_100yr,tonnes,annual,8258984.386761848
MYS,2017,fluorinated-gases,co2e_100yr,tonnes,annual,1818647.0230199983
MYS,2017,forestry-and-land-use,co2e_100yr,tonnes,annual,-60612768.05200728
MYS,2017,fossil-fuel-operations,co2e_100yr,tonnes,annual,111140997.49696864
MYS,2017,manufacturing,co2e_100yr,tonnes,annual,61350516.94119489
MYS,2017,mineral-extraction,co2e_100yr,tonnes,annual,70861.0005153547
MYS,2017,power,co2e_100yr,tonnes,annual,107325392.06907773
MYS,2017,transportation,co2e_100yr,tonnes,annual,52402320.20772713
MYS,2017,waste,co2e_100yr,tonnes,annual,10076082.230659919
MYS,2018,agriculture,co2e_100yr,tonnes,annual,53050459.92008778
MYS,2018,buildings,co2e_100yr,tonnes,annual,6172584.579361919
MYS,2018,fluorinated-gases,co2e_100yr,tonnes,annual,1882822.5354599992
MYS,2018,forestry-and-land-use,co2e_100yr,tonnes,annual,58407750.036553964
MYS,2018,fossil-fuel-operations,co2e_100yr,tonnes,annual,106224976.73091353
MYS,2018,manufacturing,co2e_100yr,tonnes,annual,65688220.033980355
MYS,2018,mineral-extraction,co2e_100yr,tonnes,annual,51131.00037186324
MYS,2018,power,co2e_100yr,tonnes,annual,112724518.30981544
MYS,2018,transportation,co2e_100yr,tonnes,annual,54567819.65342666
MYS,2018,waste,co2e_100yr,tonnes,annual,10319343.819730708
MYS,2019,agriculture,co2e_100yr,tonnes,annual,52752159.400894135
MYS,2019,buildings,co2e_100yr,tonnes,annual,5821822.786017024
MYS,2019,fluorinated-gases,co2e_100yr,tonnes,annual,2033636.8812299992
MYS,2019,forestry-and-land-use,co2e_100yr,tonnes,annual,-61505484.7708761
